week_ended,call_money,notice_money,term_money,triparty_repo,market_repo,corp_bond_repo,7. Forex (US $ million),goi_dated_sec,state_govt_sec,t_bill_91d,t_bill_182d,t_bill_364d,cash_mgmt_bills,total_govt_sec,rbi_turnover,money_market_total,repo_total,t_bill_total,year
2023-04-07,28101.1666666667,1032.89333333333,1885.0,614907.066666667,813415.506666667,,92871.0,80997.4833346667,7210.87666666667,6330.27466666667,16839.486,10897.0293333333,,122275.150001333,1.0,31019.06000000003,1428322.573333334,34066.789999999964,2023
2023-03-31,23318.445,1043.785,601.5,673254.4,740469.74,2854.0,125368.0,79541.3155005,15014.023,5709.9885,6554.1005,7835.1705,,114654.5980005,7197.0,24963.73,1416578.1400000001,20099.2595,2023
2023-03-24,23713.124,239.516,219.4,514965.9,563292.056,2288.75,99542.0,64093.7335,13892.131,4121.38,5365.4685,1830.507,,,585.0,24172.04,1080546.706,11317.3555,2023
2023-03-17,23248.916,5461.544,892.1,664412.44,671156.776,6048.512,103027.4,86729.7276,7106.4972,5461.8804,8095.6276,5511.7412,,112905.474,386.0,29602.559999999998,1341617.7280000001,19069.2492,2023
2023-03-10,19473.556,921.424,509.2,536485.24,506628.368,3002.57,87881.75,39473.0,9031.3555,5255.32,5976.502,3880.6575,,63516.408503,921.0,20904.18,1046116.178,15112.4795,2023
2023-03-03,24643.412,4979.892,812.8,697487.82,607474.824,2140.0,89330.2,56269.0,7118.0,5061.0,3737.0,3970.0,,62977.6936,131.4,30436.104,1307102.6439999999,12768.0,2023
2023-02-24,29915.62,278.38,482.2,760331.92,618929.056,1064.0,80089.2,62050.2524,6699.7232,2664.0,4853.9396,1904.6056,,78168.5208,46.0,30676.2,1380324.976,9422.5452,2023
2023-02-17,27945.112,331.72,720.4,753912.64,633578.224,2892.456,84899.4,74271.1016,3720.8504,3278.6072,3193.2176,2928.8592,,87392.636,537.0,28997.232000000004,1390383.32,9400.684000000001,2023
2023-02-10,22364.9633333333,196.5,298.083333333333,634268.166666667,565484.34,2268.8,80089.2,79199.1388,5869.1724,4365.8116,3613.9456,3130.5816,,96178.65,84.0,22859.546666666633,1202021.3066666669,11110.3388,2023
2023-02-03,24141.56,4729.696,857.824,769292.84,628199.976,6980.8,97032.6,88137.71598,3517.504,3400.9228,3191.8576,1424.8256,,99672.82598,84.0,29729.08,1404473.6160000002,8017.606,2023
2023-01-27,24029.776,243.616,316.5,636659.74,450512.336,8260.0,97940.75,60309.8785,6547.2045,1534.901,2133.563,1421.594,,71947.141,674.0,24589.892000000003,1095432.076,5090.058,2023
2023-01-20,22691.94,5975.816,800.424,750770.62,532332.304,3204.8,87391.6,70669.0336,3683.6136,4784.0128,3075.0108,2711.5012,,84923.172,781.0,29468.179999999997,1286307.7240000002,10570.524800000001,2023
2023-01-13,17561.5566666667,257.65,562.166666666667,613935.983333333,435193.36,256.0,85815.0,75176.9984,3462.9788,2128.5088,5245.32,2622.3584,,88636.1644,450.0,18381.37333333337,1049385.343333333,9996.1872,2023
2023-01-06,14914.77,4169.39666666667,540.853333333333,650009.4,400496.48,274.856,70610.0,45546.144,3737.1792,4252.204,7678.2268,4649.1068,,65862.8608,8.0,19625.020000000004,1050780.7359999998,16579.5376,2023
2022-12-30,19107.34,4417.94,866.8,790750.26,600367.568,208.0,75159.2,33290.3824,3176.6332,2218.9724,2853.9136,2836.0,,44375.9016,34.0,24392.079999999998,1391325.828,7908.886,2022
2022-12-23,18446.5333333333,163.81,716.52,684318.95,502372.573333333,2006.4,80619.0,43411.8264,4206.7752,3669.3728,3493.4856,2997.618,,57779.078,1036.0,19326.863333333302,1188697.9233333329,10160.4764,2022
2022-12-16,17827.66,5408.588,852.532,719115.04,524436.24,2879.2,84489.4,57167.3188004,2950.7696,3306.6072,1530.4056,1450.8084,,66405.9096004,1310.0,24088.78,1246430.48,6287.8212,2022
2022-12-09,16362.1566666667,492.133333333333,282.02,579565.75,438454.746666667,1723.2,72719.0,73928.3596012,2972.3232,3878.4124,1731.2,1998.0,,84508.2952012,1131.0,17136.310000000034,1019743.696666667,7607.6124,2022
2022-12-02,15884.928,4525.78,943.6,760796.54,550005.304,312.0,95132.8,66338.7464,3496.4812,2838.6564,3822.8,1553.0004,,78049.6844,736.0,21354.307999999997,1311113.844,8214.4568,2022
2022-11-25,19325.4066666667,191.983333333333,331.533333333333,710250.066666667,489094.166666667,472.72,73612.6,56439.8028,4988.5212,5430.73,2761.3248,2060.6064,,71680.9852,1994.0,19848.923333333365,1199816.9533333338,10252.6612,2022
2022-11-18,19665.852,5567.9,970.4,791262.14,555959.576,4479.992,96139.2,80771.2116,4170.6416,3152.9528,3175.32,2866.4604,,94136.5864,444.0,26204.152000000002,1351701.708,9194.7332,2022
2022-11-11,19813.436,706.568,625.9,672206.98,467576.088,1923.0,86275.0,58818.3355,3769.4005,2075.781,2971.5965,1308.085,,68943.1985,252.0,21145.904000000002,1141706.068,6355.462500000001,2022
2022-11-04,17326.5333333333,4173.98,465.166666666667,716397.65,477426.833333333,6056.0,88470.4,45514.9588,3302.312,3369.1444,2552.176,1480.8704,,56219.4616,16.0,21965.679999999968,1199880.483333333,7402.1908,2022
2022-10-28,15386.4533333333,8931.28,1675.0,911558.6,638019.973333333,3253.33333333333,97414.0,49563.4953333333,7883.83466666667,1154.66666666667,3203.46733333333,1846.47733333333,,63651.9413333333,4.0,25992.7333333333,1552831.9066666663,6204.611333333331,2022
2022-10-21,18469.33,284.55,682.866666666667,759629.583333333,478068.706666667,316.0,89923.2,64850.7032,3283.3912,1909.2,2391.06,2021.9776,,74456.332,128.0,19436.74666666667,1238014.29,6322.2376,2022
2022-10-14,17642.912,4068.76,336.312,872634.62,574838.904,5250.4,87593.8,61646.6528,2697.7952,4559.6,2617.6836,2732.384,,74254.1156,7.0,22047.984,1452723.9239999999,9909.6676,2022
2022-10-07,18550.716,286.892,533.248,650315.26,465195.152,3408.0,86602.25,70153.8170005,5256.7955,6285.0,9508.529,2355.262,,93559.4035005,188.0,19370.856,1118918.412,18148.791,2022
2022-09-30,21491.444,3218.708,716.712,886850.26,604796.896,232.0,121049.6,73978.6812,3859.5424,5663.1792,5472.7516,2883.802,,91857.9564,479.0,25426.863999999998,1491879.156,14019.732799999998,2022
2022-09-23,21730.16,585.806666666667,777.166666666667,698269.35,465877.153333333,1095.2,95270.6,62243.0012,3303.744,2552.628,5379.31,3659.34,,77138.0232,1446.0,23093.133333333335,1165241.703333333,11591.278,2022
2022-09-16,18090.78,4024.616,1091.6,765513.38,501350.408,1568.0,86258.6,75945.9864,3909.14,3682.5264,6398.764,3297.3412,,93233.758,362.0,23206.996,1268431.788,13378.6316,2022
2022-09-09,19356.7966666667,266.616666666667,864.5,660391.55,418325.246666667,3058.4,76570.0,96309.4536,3878.6368,2854.4368,5337.1936,2007.9104,,110387.6312,1065.0,20487.91333333337,1081775.196666667,10199.5408,2022
2022-09-02,19455.78,5646.415,1226.175,796293.05,600868.02,3419.0,99107.5,98668.084,3436.505,5313.1965,3809.625,2582.255,,113809.6655,477.0,26328.37,1400580.07,11705.0765,2022
2022-08-26,20328.6766666667,510.656666666667,500.916666666667,697741.2,470546.853333333,1820.0,94756.0,67005.3636,3365.9516,5470.1972,6151.2788,2895.4108,,84888.202,297.0,21340.250000000033,1170108.053333333,14516.886799999998,2022
2022-08-19,15243.0533333333,8916.34666666667,1244.66666666667,786836.833333333,561451.546666667,5850.66666666667,88686.0,68893.8833333333,4022.35466666667,3243.082,2927.03733333333,2838.94866666667,,81925.306,786.0,25404.066666666644,1354139.0466666666,9009.068,2022
2022-08-12,19389.344,864.292,394.0,606519.18,442383.648,1213.0,77956.0,75819.6480005,5043.365,3354.701,2715.0005,1856.9865,,88789.7010005,671.0,20647.636000000002,1050115.828,7926.688,2022
2022-08-05,16625.27,4193.36666666667,532.833333333333,601581.95,424607.786666667,2652.0,88394.4,83928.868,6323.1456,5827.76,4904.3116,1522.6368,,102506.722,2608.0,21351.470000000005,1028841.7366666669,12254.7084,2022
2022-07-29,21115.272,4245.588,318.3,724048.58,515023.128,183.2,98204.0,70519.4544,5865.4472,2921.28,5438.26,1596.6024,,86341.044,442.0,25679.16,1239254.908,9956.1424,2022
2022-07-22,25767.7333333333,518.383333333333,350.916666666667,589701.45,449231.32,2947.04,91964.6,59172.708,4602.9676,3822.96,4651.038,2107.4044,,74357.078,336.0,26637.0333333333,1041879.81,10581.402399999999,2022
2022-07-15,22265.032,6352.768,652.8,716781.92,538102.464,5128.8,85365.6,66161.594,3862.9184,3000.032,4434.1,2664.4924,,80123.1368,386.0,29270.6,1260013.1840000001,10098.6244,2022
2022-07-08,25664.3333333333,767.233333333333,425.866666666667,611867.15,490391.526666667,307.6,73720.8,68638.3736,5516.536,5576.9116,6676.8976,2167.95,,88576.6688,80.0,26857.4333333333,1102566.276666667,14421.7592,2022
2022-07-01,25105.904,5655.292,577.0,779612.06,588716.432,100.0,105754.0,49175.0744,5785.4864,8629.4,5814.8452,4022.5968,,73427.4028,24.0,31338.196,1368428.492,18466.842,2022
2022-06-24,21623.7866666667,689.053333333333,238.29,710394.75,482414.733333333,116.0,84579.4,70091.5096,5015.7012,6130.72,4424.306,2915.8704,,88578.1072,133.0,22551.130000000034,1192925.483333333,13470.8964,2022
2022-06-17,18972.432,5497.54,1166.0,852668.28,466047.648,224.8,89970.2,51098.3252,2600.888,5633.3188,3368.3836,2602.8296,,65303.7452,489.0,25635.972,1318940.7280000001,11604.532,2022
2022-06-10,22986.36,519.973333333333,814.25,660389.416666667,386824.22,71.2,77157.4,64407.6,3940.0,6745.9524,5276.2104,2958.3796,,83302.5056,1644.0,24320.583333333332,1047284.8366666669,14980.5424,2022
2022-06-03,19112.316,4808.4,237.84,768346.2,501202.6,208.8,83833.0,57300.9696,4649.0984,8130.1764,4230.2032,3615.8528,,77926.3004,317.0,24158.556,1269757.5999999999,15976.2324,2022
2022-05-27,17937.9166666667,591.436666666667,338.25,664720.866666667,367358.666666667,384.0,76518.8,66154.4428004,4540.0284,7611.452,2873.76,2914.0492,,84093.7324004,810.0,18867.60333333337,1032463.533333334,13399.261199999999,2022
2022-05-20,15625.42,6143.295,382.0,809662.1,447105.11,1364.0,80147.5,57395.8705,3119.4865,5268.4065,3695.937,5393.9005,,74873.601,328.0,22150.715,1258131.21,14358.243999999999,2022
2022-05-13,17679.6833333333,355.183333333333,611.25,562907.8,445312.34,4003.44,89585.2,76717.2468,5251.598,3605.4,3420.0024,5504.9484,,94499.1956,1704.0,18646.116666666636,1012223.5800000001,12530.3508,2022
2022-05-06,13402.848,4780.488,490.8,514131.96,429632.68,385.0,97319.5,74130.327,6519.763,2564.875,4024.6955,2535.2385,,89774.899,425.0,18674.136,944149.64,9124.809,2022
2022-04-29,16221.844,4541.208,286.2,721457.12,481888.392,240.8,112085.4,82490.6572,7135.664,3489.84,5341.0316,3537.856,,101995.0488,376.0,21049.252,1203586.3120000002,12368.7276,2022
2022-04-22,15448.7533333333,549.733333333333,813.083333333333,652228.983333333,384864.686666667,312.0,90268.6,86405.2832,18741.6924,5249.4024,6972.1192,2675.43,,120043.9272,66.0,16811.569999999967,1037405.67,14896.9516,2022
2022-04-15,11622.38,5917.97333333333,206.666666666667,752798.033333333,493369.853333333,26.6666666666667,83469.6666666667,41691.5793333333,19998.0326666667,4414.66666666667,5638.0,2987.66666666667,,74729.9453333333,10.0,17747.019999999997,1246194.5533333328,13040.33333333334,2022
2022-04-08,19871.408,632.82,552.7,729545.5,485654.576,308.8,89955.2,40161.9036,7124.254,6933.8,7820.022,5493.3048,,40858.5108,80.0,21056.928,1215508.876,20247.1268,2022
2022-04-01,19325.115,631.515,234.75,703445.425,456558.99,57.0,113832.5,41344.1725,8567.31,5922.7815,6494.328,8515.4585,,70839.5505,1300.0,20191.38,1160061.415,20932.568,2022
2022-03-25,17736.41,1304.66666666667,822.0,611595.133333333,427776.446666667,191.2,96538.0,41030.7656,5734.1252,4558.2264,7722.5216,5034.5868,,11232.1444,907.0,19863.07666666667,1039562.7799999999,17315.3348,2022
2022-03-18,11830.15,4911.29,770.25,705349.6,484255.08,274.4,82756.5,36039.3145,5251.086,4912.799,4514.23,2513.2105,,53230.64,722.0,17511.69,1189879.0799999998,11940.2395,2022
2022-03-11,13861.15,415.163333333333,231.533333333333,627892.566666667,465864.233333333,418.32,93434.0,43354.3828,8110.6596,3328.4,5522.6928,3823.64,,64139.7752,478.0,14507.846666666666,1094175.12,12674.7328,2022
2022-03-04,12427.865,4203.3,462.125,772806.75,511933.48,264.8,91064.75,48663.64,7431.9955,4175.2005,4632.8815,3765.5635,,37558.568,1241.0,17093.29,1285005.03,12573.6455,2022
2022-02-25,16146.168,383.156,334.4,823707.1,492832.376,358.32,87562.0,39523.572,3981.8636,2799.638,3478.7556,1353.2604,,51137.0896,615.0,16863.724000000002,1316897.796,7631.6539999999995,2022
2022-02-18,15742.196,642.6,534.8,845803.48,450982.304,112.0,75824.8,53123.0168,6462.12,4253.0168,2504.36,6098.36,,55875.382,1038.0,16919.595999999998,1296897.784,12855.736799999999,2022
2022-02-11,9950.35666666667,358.533333333333,224.0,582376.733333333,287270.573333333,42.0,56384.6,56511.0936,4149.5468,4455.484,4074.992,1996.728,,71187.8444,92.0,10532.890000000003,869689.3066666661,10527.204000000002,2022
2022-02-04,10753.6733333333,2829.35333333333,426.833333333333,697835.333333333,321289.906666667,208.8,75196.8,66829.4108,6670.0136,3657.8972,1842.74,1666.518,,80666.5796,1132.0,14009.85999999996,1019334.04,7167.1552,2022
2022-01-28,13113.325,4614.235,376.125,800727.05,420809.51,389.0,87352.25,34980.0,6719.0,1941.0,1733.0,3642.0,,21889.7735,155.0,18103.685,1221925.56,7316.0,2022
2022-01-21,15137.8366666667,367.74,334.333333333333,612806.45,380764.513333333,371.104,63714.0,43015.9608,5882.7008,2688.8044,2833.4468,2655.7,,57076.6128,201.0,15839.910000000033,993942.067333333,8177.9512,2022
2022-01-14,15648.244,4159.248,356.64,811201.18,428782.264,208.0,69453.0,35241.956,4687.5216,2724.1212,3836.5692,4294.1936,,50784.3616,685.0,20164.131999999998,1240191.4440000001,10854.883999999998,2022
2022-01-07,13779.72,275.966666666667,483.733333333333,687647.866666667,370323.793333333,52.0,56953.0,36648.4324,5010.2924,6141.488,6181.5,6260.4364,,60242.1492,1766.0,14539.42,1058023.6600000001,18583.4244,2022
2021-12-31,13821.94,3124.708,640.14,834645.12,402671.144,,75085.4,37639.6396,6396.6976,4502.7696,1706.1,2120.3176,,52365.5244,1662.0,17586.788,1237316.264,8329.1872,2021
2021-12-24,17695.1466666667,615.953333333333,735.0,665034.0,337263.286666667,233.6,70064.4,48073.848,5237.242,5687.676,1148.8,2815.3344,,62962.9004,892.0,19046.100000000035,1002530.886666667,9651.8104,2021
2021-12-17,15775.788,3652.956,1002.6,741833.56,459449.088,1056.64,72373.8,33207.8316,4692.3248,3809.8,1418.0056,1883.6184,,45011.5804,702.0,20431.343999999997,1202339.288,7111.424,2021
2021-12-10,16763.7866666667,539.216666666667,277.366666666667,624321.2,370923.226666667,5502.4,65485.6,50991.4696,3925.5088,4648.5088,1777.6224,1869.4704,,63212.58,458.0,17580.370000000035,1000746.826666667,8295.6016,2021
2021-12-03,14650.996,3982.74,437.3,829104.94,507153.592,2952.8,91112.4,58113.2,3846.0452,2871.9068,676.4704,1986.0536,,67061.1572,633.0,19071.035999999996,1339211.332,5534.4308,2021
2021-11-26,15487.6666666667,911.886666666667,357.566666666667,652602.166666667,402681.12,6202.88,73583.8,51839.2512,5136.838,4211.19,2281.8,2083.0456,,65406.1248,873.0,16757.12000000003,1061486.166666667,8576.0356,2021
2021-11-19,11384.115,4942.94,214.25,744193.925,424777.53,3888.3,67253.25,43373.907,6100.427,1805.5,2406.0,3181.648,,56867.482,412.0,16541.305,1172859.7550000001,7393.148,2021
2021-11-12,14984.95,729.833333333333,409.5,678189.066666667,358177.693333333,2509.6,74745.6,51577.3,4495.3204,4212.3,3240.7324,3865.9708,,66260.5752,627.0,16124.283333333333,1038876.36,11319.0032,2021
2021-11-05,13336.25,6099.87,284.5,532244.975,335703.97,1697.33333333333,90250.3333333333,45602.5733333333,5697.62466666667,5126.35733333333,3912.0,2619.79,,62958.3453333333,214.0,19720.62,869646.2783333333,11658.14733333333,2021
2021-10-29,14570.136,2904.344,373.0,774300.2,388328.256,5351.2,92928.6,56615.6252,5086.7556,3486.7,2329.2,1685.0568,,69203.3376,38.0,17847.48,1167979.656,7500.9568,2021
2021-10-22,16774.9,940.232,390.4,571157.06,322637.76,3654.0,76434.0,61210.7825,3861.5155,3900.849,1694.194,2652.775,,73320.116,164.0,18105.532000000003,897448.8200000001,8247.818,2021
2021-10-15,11609.42,4533.035,163.325,684968.25,414267.2,2333.0,72191.25,57532.0305,3946.998,2861.479,3350.032,6165.8275,,73856.367,5.0,16305.78,1101568.45,12377.338500000002,2021
2021-10-08,15018.092,817.528,240.3,700587.74,409709.336,3660.0,74978.6,63583.5228,5895.64,5228.116,2975.3652,3702.3,,81384.944,74.0,16075.92,1113957.076,11905.781200000001,2021
2021-10-01,17008.844,450.368,229.8,667062.66,369103.608,1560.0,92813.8,83825.7308,6246.4436,6644.62,5217.2,2819.5208,,104753.5152,6130.0,17689.012,1037726.268,14681.3408,2021
2021-09-24,13382.42,623.1,348.666666666667,510865.333333333,313962.146666667,3968.0,77798.6,99738.9508,6267.2788,5224.106,2360.8,1896.532,,115487.6676,6353.0,14354.186666666668,828795.48,9481.438,2021
2021-09-17,11143.18,3730.668,608.8,584346.3,375873.32,7191.2,63556.0,82941.7432,4298.6768,3003.324,2177.14,2179.262,,94600.146,133.0,15482.648,967410.8200000001,7359.726000000001,2021
2021-09-10,11761.816,572.84,435.5,460377.02,292542.424,5018.68,63076.75,101524.0665,5983.2635,3264.666,2458.4625,2556.5,,115786.9585,1302.0,12770.156,757938.1240000001,8279.6285,2021
2021-09-03,11231.916,3775.56,611.7,629959.66,364656.336,6690.16,70252.2,90055.5828,5436.7632,2682.2528,2644.6,3101.114,,103920.3128,112.0,15619.176,1001306.1560000001,8427.9668,2021
2021-08-27,12845.1233333333,1310.88,482.84,577353.583333333,301952.326666667,4151.76,70694.0,47476.9024,5067.6232,3080.652,4604.7884,5220.3224,,65450.2884,5128.0,14638.843333333301,883457.67,12905.7628,2021
2021-08-20,8975.27333333333,5778.42,367.5,651548.7,359102.693333333,155.6,70936.0,65235.2073333333,5039.858,2081.33333333333,5063.36266666667,8745.088,,86164.8493333333,222.0,15121.19333333333,1010806.9933333329,15889.784,2021
2021-08-13,12955.53,408.883333333333,653.166666666667,466368.75,273545.373333333,1813.36,65113.4,44242.134,5114.5784,4676.3408,4023.1,9756.3576,,67812.5108,5082.0,14017.580000000002,741727.483333333,18455.7984,2021
2021-08-06,10546.54,2803.43666666667,632.666666666667,480568.65,288406.866666667,4301.424,66680.0,44260.2148,5439.6864,4513.3772,2102.2356,3001.6996,,59317.2136,353.0,13982.643333333337,773276.9406666671,9617.312399999999,2021
2021-07-30,13281.06,3800.6,574.72,652552.0,337950.944,7200.24,77055.8,40422.6328,5104.4764,3883.14,3250.5464,5958.21,,58619.0056,224.0,17656.38,997703.184,13091.896400000001,2021
2021-07-23,14355.168,403.292,808.6,498516.98,279810.128,14177.18,72153.75,57285.417,4635.373,4268.3,3221.003,2265.7585,,71675.8515,5251.0,15567.06,792504.2880000001,9755.0615,2021
2021-07-16,14386.616,3048.412,325.6,595710.86,351698.656,9508.224,73419.4,45649.6168,4865.396,8346.764,4241.506,1605.7296,,64709.0124,654.0,17760.627999999997,956917.7400000001,14193.999600000001,2021
2021-07-09,12416.3266666667,486.44,815.383333333333,517546.216666667,317970.506666667,6959.6,60608.6,46769.6208,6327.2752,6772.3268,4084.8,2693.0864,,66647.1092,5029.0,13718.150000000034,842476.3233333341,13550.2132,2021
2021-07-02,11020.896,3089.524,624.4,613768.56,393589.736,4749.6,72796.8,36377.316,5640.7808,9719.9776,6120.31,6712.1088,,64570.4932,142.0,14734.82,1012107.8960000001,22552.396399999998,2021
2021-06-25,13147.7766666667,1008.55666666667,567.996666666667,476713.916666667,329176.52,8736.8,73797.4,43102.8464,6445.7228,8852.24,3880.6644,2396.3004,,64677.774,145.0,14724.330000000036,814627.236666667,15129.2048,2021
2021-06-18,13525.932,4512.656,707.5,491459.78,433579.96,7078.4,63446.0,48523.3984,7911.6564,8658.1112,3489.7324,3876.5508,,72459.4492,8120.0,18746.088,932118.14,16024.394400000001,2021
2021-06-11,12679.8,680.88,611.166666666667,425896.45,360173.6,5615.6,59837.6,58194.458,4507.0512,7103.776,2004.28,3438.5228,,75248.088,175.0,13971.846666666665,791685.65,12546.578800000001,2021
2021-06-04,12368.9266666667,3431.33333333333,570.666666666667,432505.2,379150.973333333,13358.4,73563.2,39397.4788,7410.8,6826.42,3610.0996,4087.7496,,61332.548,610.0,16370.926666666699,825014.573333333,14524.269199999999,2021
2021-05-28,16284.915,5913.47,806.725,526894.1,458253.41,12063.0,88419.5,52980.997,4165.368,8192.7885,4314.891,2313.69,,71967.7345,1013.745,23005.11,997210.51,14821.3695,2021
2021-05-21,17255.4533333333,669.083333333333,730.633333333333,450851.716666667,371295.5,9574.4,61322.0,45821.2964,7189.24,6547.1612,2683.16,2994.12,,65234.9776,7037.072,18655.169999999962,831721.616666667,12224.441199999997,2021
